source,target
Manfred_Mann_(musician),Manfred_Mann's_Earth_Band
Manfred_Mann_(musician),Manfred_Mann
Manfred_Mann_(musician),Manfred_Mann_Chapter_Three
Manfred_Mann_(musician),Bruce_Springsteen
Manfred_Mann_Chapter_Three,Manfred_Mann
Manfred_Mann_Chapter_Three,Manfred_Mann's_Earth_Band
Manfred_Mann_Chapter_Three,Manfred_Mann_(musician)
Manfred_Mann_Chapter_Three,Deep_Purple
Manfred_Mann's_Earth_Band,Manfred_Mann_(musician)
Manfred_Mann's_Earth_Band,Bruce_Springsteen
Manfred_Mann's_Earth_Band,Manfred_Mann
Manfred_Mann's_Earth_Band,Manfred_Mann_Chapter_Three
Manfred_Mann's_Earth_Band,Bob_Dylan
Manfred_Mann's_Earth_Band,Yes_(band)
Manfred_Mann's_Earth_Band,The_Police
Manfred_Mann's_Earth_Band,Jethro_Tull_(band)
Manfred_Mann's_Earth_Band,The_Lovin'_Spoonful
Manfred_Mann's_Earth_Band,Bad_Company
Manfred_Mann's_Earth_Band,The_Beatles
Manfred_Mann's_Earth_Band,The_Rolling_Stones
Manfred_Mann's_Earth_Band,The_Who
Manfred_Mann's_Earth_Band,Icehouse_(band)
Marilyn_Manson,Marilyn_Manson_(band)
Marilyn_Manson,Nine_Inch_Nails
Marilyn_Manson,David_Bowie
Marilyn_Manson,Five_Finger_Death_Punch
Marilyn_Manson,The_Smashing_Pumpkins
Marilyn_Manson,Hole_(band)
Marilyn_Manson,Korn
Marilyn_Manson,Linkin_Park
Marilyn_Manson,Avril_Lavigne
Marilyn_Manson,Ozzy_Osbourne
Marilyn_Manson,Rammstein
Marilyn_Manson,Elton_John
Marilyn_Manson,Disturbed_(band)
Marilyn_Manson,Mudvayne
Marilyn_Manson,Alice_Cooper
Marilyn_Manson,Slipknot_(band)
Marilyn_Manson_(band),Marilyn_Manson
Marilyn_Manson_(band),Nine_Inch_Nails
Marilyn_Manson_(band),Rob_Zombie
Marilyn_Manson_(band),Korn
Marilyn_Manson_(band),David_Bowie
Marilyn_Manson_(band),Hole_(band)
Marilyn_Manson_(band),AC/DC
Marilyn_Manson_(band),John_Lennon
Marilyn_Manson_(band),Ozzy_Osbourne
Marilyn_Manson_(band),Depeche_Mode
Marilyn_Manson_(band),Slayer
Marilyn_Manson_(band),The_Smashing_Pumpkins
Marilyn_Manson_(band),Limp_Bizkit
Marilyn_Manson_(band),Alice_Cooper
Marilyn_Manson_(band),Slipknot_(band)
Marilyn_Manson_(band),The_Doors
Marilyn_Manson_(band),Five_Finger_Death_Punch
Marilyn_Manson_(band),Kiss_(band)
Marilyn_Manson_(band),New_York_Dolls
Marilyn_Manson_(band),Iggy_Pop
Marilyn_Manson_(band),Queen_(band)
Marilyn_Manson_(band),The_Cure
Marilyn_Manson_(band),The_Beatles
Marilyn_Manson_(band),White_Zombie_(band)
Marilyn_Manson_(band),Jimi_Hendrix
Marilyn_Manson_(band),Led_Zeppelin
Marilyn_Manson_(band),Nirvana_(band)
Marilyn_Manson_(band),Black_Veil_Brides
Marilyn_Manson_(band),Avril_Lavigne
Marilyn_Manson_(band),Muse_(band)
Marilyn_Manson_(band),My_Chemical_Romance
Marilyn_Manson_(band),Garbage_(band)
Marilyn_Manson_(band),Rammstein
Matchbox_Twenty,Alanis_Morissette
Matchbox_Twenty,Goo_Goo_Dolls
Matchbox_Twenty,Counting_Crows
Meat_Loaf,Ted_Nugent
Meat_Loaf,Van_Morrison
Meat_Loaf,The_Who
Meat_Loaf,Grateful_Dead
Meat_Loaf,Bob_Seger
Meat_Loaf,Alice_Cooper
Meat_Loaf,Cheap_Trick
Meat_Loaf,Fleetwood_Mac
Meat_Loaf,Bee_Gees
Meat_Loaf,Air_Supply
Meat_Loaf,Green_Day
Meat_Loaf,Queen_(band)
Meat_Loaf,Steve_Vai
Meat_Loaf,Anthrax_(American_band)
Megadeth,Slayer
Megadeth,Anthrax_(American_band)
Megadeth,Metallica
Megadeth,Alice_Cooper
Megadeth,Sex_Pistols
Megadeth,Dio_(band)
Megadeth,Iron_Maiden
Megadeth,Guns_N'_Roses
Megadeth,Pantera
Megadeth,Alice_in_Chains
Megadeth,Judas_Priest
Megadeth,White_Zombie_(band)
Megadeth,Stone_Temple_Pilots
Megadeth,Aerosmith
Megadeth,Black_Sabbath
Megadeth,Korn
Megadeth,Ozzy_Osbourne
Megadeth,Mötley_Crüe
Megadeth,AC/DC
Megadeth,Lamb_of_God_(band)
Megadeth,Lacuna_Coil
Megadeth,Motörhead
Megadeth,Volbeat
Megadeth,Rob_Zombie
Megadeth,Halestorm
Megadeth,Scorpions_(band)
Megadeth,Marilyn_Manson
Megadeth,Five_Finger_Death_Punch
Megadeth,Queensrÿche
Megadeth,Kiss_(band)
Megadeth,Trivium_(band)
Megadeth,Paul_McCartney
Megadeth,Ramones
Megadeth,Queen_(band)
Megadeth,Led_Zeppelin
Megadeth,Rush_(band)
Megadeth,Accept_(band)
Megadeth,The_Beatles
Megadeth,David_Bowie
Megadeth,Sepultura
Megadeth,Slipknot_(band)
Megadeth,Bullet_for_My_Valentine
Megadeth,Avenged_Sevenfold
Melissa_Etheridge,Janis_Joplin
Melissa_Etheridge,Bruce_Springsteen
Melissa_Etheridge,The_Rolling_Stones
Melissa_Etheridge,Santana_(band)
Melissa_Etheridge,Sheryl_Crow
Melissa_Etheridge,Red_Hot_Chili_Peppers
Melissa_Etheridge,Green_Day
Melissa_Etheridge,John_Lennon
Men_at_Work,Fleetwood_Mac
Men_at_Work,Frank_Zappa
Metallica,Megadeth
Metallica,Anthrax_(American_band)
Metallica,Slayer
Metallica,Iron_Maiden
Metallica,W.A.S.P._(band)
Metallica,Bon_Jovi
Metallica,Ratt
Metallica,Ozzy_Osbourne
Metallica,Primus_(band)
Metallica,Jethro_Tull_(band)
Metallica,Aerosmith
Metallica,The_Cult
Metallica,Mötley_Crüe
Metallica,Queen_(band)
Metallica,Skid_Row_(American_band)
Metallica,Thin_Lizzy
Metallica,Black_Sabbath
Metallica,Blink-182
Metallica,Slipknot_(band)
Metallica,Godsmack
Metallica,The_Rolling_Stones
Metallica,Lou_Reed
Metallica,Avenged_Sevenfold
Metallica,Volbeat
Metallica,Greta_Van_Fleet
Metallica,Coldplay
Metallica,Pink_Floyd
Metallica,Deep_Purple
Metallica,Kiss_(band)
Metallica,Led_Zeppelin
Metallica,Ted_Nugent
Metallica,AC/DC
Metallica,Rush_(band)
Metallica,Judas_Priest
Metallica,Motörhead
Metallica,Scorpions_(band)
Metallica,Accept_(band)
Metallica,Ramones
Metallica,Sex_Pistols
Metallica,Korn
Metallica,Trivium_(band)
Metallica,Bullet_for_My_Valentine
Metallica,The_Beatles
Metallica,Sum_41
Metallica,Staind
Metallica,Avril_Lavigne
Metallica,Limp_Bizkit
Metallica,Elton_John
Metallica,Red_Hot_Chili_Peppers
Metallica,Linkin_Park
Michael_Martin_Murphey,The_Monkees
Michael_Martin_Murphey,Bob_Dylan
Michael_Martin_Murphey,Charlie_Daniels
Michael_Martin_Murphey,Dan_Fogelberg
Midnight_Oil,Cream_(band)
Midnight_Oil,Creedence_Clearwater_Revival
Midnight_Oil,Led_Zeppelin
Midnight_Oil,Jethro_Tull_(band)
Midnight_Oil,Yes_(band)
Midnight_Oil,Jimi_Hendrix
Midnight_Oil,The_Rolling_Stones
Midnight_Oil,The_Who
Midnight_Oil,Queen_(band)
Midnight_Oil,The_Jam
Midnight_Oil,Peter_Gabriel
Midnight_Oil,INXS
Midnight_Oil,Crowded_House
Midnight_Oil,The_Tragically_Hip
Midnight_Oil,Silverchair
Midnight_Oil,Kings_of_Leon
Midnight_Oil,U2
Midnight_Oil,Green_Day
Midnight_Oil,R.E.M.
Midnight_Oil,Pearl_Jam
Midnight_Oil,Garbage_(band)
Midnight_Oil,The_Cranberries
Midnight_Oil,The_Killers
Midnight_Oil,Imagine_Dragons
Midnight_Oil,Duran_Duran
Midnight_Oil,Scorpions_(band)
Midnight_Oil,Cold_Chisel
Midnight_Oil,The_Smashing_Pumpkins
Mike_and_the_Mechanics,Genesis_(band)
Mike_and_the_Mechanics,Steely_Dan
Mike_and_the_Mechanics,The_Alan_Parsons_Project
Mitch_Ryder,The_Yardbirds
Mitch_Ryder,Lou_Reed
Mitch_Ryder,John_Mellencamp
Mitch_Ryder,Bob_Seger
Mitch_Ryder,Bruce_Springsteen
Mitch_Ryder,Ted_Nugent
Mitch_Ryder,Deep_Purple
Modest_Mouse,The_Smiths
Modest_Mouse,Cake_(band)
Modest_Mouse,The_Flaming_Lips
Modest_Mouse,Buddy_Holly
Modest_Mouse,Nirvana_(band)
Modest_Mouse,Pixies_(band)
Montgomery_Gentry,Charlie_Daniels
Montgomery_Gentry,Five_for_Fighting
Montgomery_Gentry,The_Allman_Brothers_Band
Montgomery_Gentry,Lynyrd_Skynyrd
Morrissey,The_Smiths
Morrissey,T._Rex_(band)
Morrissey,David_Bowie
Morrissey,Roxy_Music
Morrissey,New_York_Dolls
Morrissey,Talking_Heads
Morrissey,Ramones
Morrissey,Blondie_(band)
Morrissey,R.E.M.
Morrissey,Elvis_Presley
Morrissey,Franz_Ferdinand_(band)
Morrissey,Bob_Dylan
Morrissey,Lou_Reed
Morrissey,The_Pretenders
Morrissey,Red_Hot_Chili_Peppers
Morrissey,Iggy_Pop
Morrissey,Oasis_(band)
Morrissey,Paul_McCartney
Morrissey,The_Beatles
Morrissey,Bruce_Springsteen
Morrissey,Blur_(band)
Morrissey,Jeff_Buckley
Morrissey,The_Killers
Motörhead,Blue_Öyster_Cult
Motörhead,Ozzy_Osbourne
Motörhead,Thin_Lizzy
Motörhead,The_Beatles
Motörhead,Judas_Priest
Motörhead,Alice_Cooper
Motörhead,Metallica
Motörhead,Guns_N'_Roses
Motörhead,Black_Sabbath
Motörhead,Ramones
Motörhead,W.A.S.P._(band)
Motörhead,Dio_(band)
Motörhead,Anthrax_(American_band)
Motörhead,Iron_Maiden
Motörhead,Sepultura
Motörhead,Mötley_Crüe
Motörhead,Megadeth
Motörhead,Volbeat
Motörhead,Lacuna_Coil
Motörhead,Slayer
Motörhead,Scorpions_(band)
Motörhead,"Emerson,_Lake_&_Palmer"
Motörhead,Chuck_Berry
Motörhead,Little_Richard
Mudvayne,Slipknot_(band)
Mudvayne,Slayer
Mudvayne,Metallica
Mudvayne,Alice_in_Chains
Mudvayne,Audioslave
Mudvayne,Breaking_Benjamin
Mudvayne,Pantera
Mudvayne,Korn
Mudvayne,Rob_Zombie
Mudvayne,Tool_(band)
Mudvayne,Genesis_(band)
Mudvayne,"Emerson,_Lake_&_Palmer"
Mudvayne,Black_Sabbath
Mudvayne,Rush_(band)
Mudvayne,Deftones
Mumford_&_Sons,Bob_Dylan
Mumford_&_Sons,Keane_(band)
Mumford_&_Sons,Arcade_Fire
Mumford_&_Sons,Janis_Joplin
Mumford_&_Sons,The_Band
Mumford_&_Sons,Nine_Inch_Nails
Mumford_&_Sons,The_Beatles
Mumford_&_Sons,Foo_Fighters
Mumford_&_Sons,The_Flaming_Lips
Muse_(band),Jimi_Hendrix
Muse_(band),Rage_Against_the_Machine
Muse_(band),Arctic_Monkeys
Muse_(band),Queens_of_the_Stone_Age
Muse_(band),Kaiser_Chiefs
Muse_(band),The_Offspring
Muse_(band),Linkin_Park
Muse_(band),Queen_(band)
Muse_(band),Led_Zeppelin
Muse_(band),Radiohead
Muse_(band),Thirty_Seconds_to_Mars
Muse_(band),Red_Hot_Chili_Peppers
Muse_(band),Depeche_Mode
Muse_(band),Jeff_Buckley
My_Chemical_Romance,The_Used
My_Chemical_Romance,Killswitch_Engage
My_Chemical_Romance,Green_Day
My_Chemical_Romance,Fall_Out_Boy
My_Chemical_Romance,Queen_(band)
My_Chemical_Romance,David_Bowie
My_Chemical_Romance,Nirvana_(band)
My_Chemical_Romance,Slayer
My_Chemical_Romance,Rise_Against
My_Chemical_Romance,Muse_(band)
My_Chemical_Romance,Bob_Dylan
My_Chemical_Romance,AC/DC
My_Chemical_Romance,Pearl_Jam
My_Chemical_Romance,Iron_Maiden
My_Chemical_Romance,Pantera
My_Chemical_Romance,Van_Halen
My_Chemical_Romance,The_Cure
My_Chemical_Romance,Joy_Division
My_Chemical_Romance,The_Smiths
My_Chemical_Romance,Morrissey
My_Chemical_Romance,The_Smashing_Pumpkins
My_Chemical_Romance,Sonic_Youth
My_Chemical_Romance,Jack_White
My_Chemical_Romance,Megadeth
My_Chemical_Romance,Metallica
My_Chemical_Romance,Ramones
My_Chemical_Romance,Sex_Pistols
My_Chemical_Romance,The_Clash
My_Chemical_Romance,Twenty_One_Pilots
My_Chemical_Romance,Fun_(band)
My_Chemical_Romance,Linkin_Park
My_Chemical_Romance,Bon_Jovi
My_Chemical_Romance,Blink-182
Mötley_Crüe,Def_Leppard
Mötley_Crüe,Marilyn_Manson_(band)
Mötley_Crüe,Rob_Zombie
Mötley_Crüe,Quiet_Riot
Mötley_Crüe,David_Bowie
Mötley_Crüe,Sex_Pistols
Mötley_Crüe,Black_Sabbath
Mötley_Crüe,Queen_(band)
Mötley_Crüe,Bon_Jovi
Mötley_Crüe,Kiss_(band)
Mötley_Crüe,Ozzy_Osbourne
Mötley_Crüe,Aerosmith
Mötley_Crüe,Living_Colour
Mötley_Crüe,Guns_N'_Roses
Mötley_Crüe,Poison_(American_band)
Mötley_Crüe,Scorpions_(band)
Mötley_Crüe,Hole_(band)
Mötley_Crüe,Megadeth
Mötley_Crüe,The_Rolling_Stones
Mötley_Crüe,Linkin_Park
Mötley_Crüe,Ratt
Mötley_Crüe,Skid_Row_(American_band)
Mötley_Crüe,Buckcherry
Mötley_Crüe,Papa_Roach
Mötley_Crüe,Hinder
Mötley_Crüe,Theory_of_a_Deadman
Mötley_Crüe,Godsmack
Mötley_Crüe,Drowning_Pool
Mötley_Crüe,New_York_Dolls
Mötley_Crüe,Alice_Cooper
Mötley_Crüe,Joan_Jett
Mötley_Crüe,Beastie_Boys
Mötley_Crüe,Metallica
Mötley_Crüe,Tom_Petty
Mötley_Crüe,Van_Halen
Neil_Young,"Crosby,_Stills,_Nash_&_Young"
Neil_Young,Pearl_Jam
Neil_Young,Elvis_Presley
Neil_Young,Chuck_Berry
Neil_Young,Little_Richard
Neil_Young,Fats_Domino
Neil_Young,Jerry_Lee_Lewis
Neil_Young,Roy_Orbison
Neil_Young,Bob_Dylan
Neil_Young,The_Guess_Who
Neil_Young,The_Monkees
Neil_Young,Lynyrd_Skynyrd
Neil_Young,Linda_Ronstadt
Neil_Young,James_Taylor
Neil_Young,The_Band
Neil_Young,Nirvana_(band)
Neil_Young,The_Who
Neil_Young,Sonic_Youth
Neil_Young,Pixies_(band)
Neil_Young,Social_Distortion
Neil_Young,Blues_Traveler
Neil_Young,Soundgarden
Neil_Young,Paul_McCartney
Neil_Young,Red_Hot_Chili_Peppers
Neil_Young,Jack_White
Neil_Young,Bruce_Springsteen
Neil_Young,The_Beach_Boys
Neil_Young,John_Mellencamp
Neil_Young,Barenaked_Ladies
Neil_Young,Radiohead
Neil_Young,Iggy_Pop
Neil_Young,Black_Sabbath
Neil_Young,The_Byrds
Neil_Young,The_Beatles
Neil_Young,The_Rolling_Stones
New_York_Dolls,Alice_Cooper
New_York_Dolls,Morrissey
New_York_Dolls,The_Smiths
New_York_Dolls,Sex_Pistols
New_York_Dolls,Kiss_(band)
New_York_Dolls,The_Jesus_and_Mary_Chain
New_York_Dolls,David_Bowie
New_York_Dolls,Billy_Idol
New_York_Dolls,Def_Leppard
New_York_Dolls,R.E.M.
New_York_Dolls,Alice_in_Chains
New_York_Dolls,Soundgarden
New_York_Dolls,Marilyn_Manson
New_York_Dolls,Rod_Stewart
New_York_Dolls,Ramones
New_York_Dolls,W.A.S.P._(band)
New_York_Dolls,Blondie_(band)
New_York_Dolls,Pixies_(band)
New_York_Dolls,Beck
New_York_Dolls,Mötley_Crüe
New_York_Dolls,Poison_(American_band)
New_York_Dolls,John_Lennon
New_York_Dolls,Bob_Dylan
New_York_Dolls,Foreigner_(band)
New_York_Dolls,The_Rolling_Stones
New_York_Dolls,T._Rex_(band)
New_York_Dolls,Lou_Reed
New_York_Dolls,The_Velvet_Underground
New_York_Dolls,Aerosmith
New_York_Dolls,Guns_N'_Roses
New_York_Dolls,Talking_Heads
New_York_Dolls,The_Clash
New_York_Dolls,Social_Distortion
New_York_Dolls,Green_Day
New_York_Dolls,Ratt
New_York_Dolls,Skid_Row_(American_band)
New_York_Dolls,Twisted_Sister
New_York_Dolls,Pearl_Jam
Nickelback,Led_Zeppelin
Nickelback,Metallica
Nickelback,3_Doors_Down
Nickelback,ZZ_Top
Nickelback,Pantera
Nickelback,Bon_Jovi
Nickelback,Red_Hot_Chili_Peppers
Nickelback,Seether
Nickelback,Saving_Abel
Nickelback,Black_Stone_Cherry
Nickelback,Hinder
Nickelback,Papa_Roach
Nickelback,Daughtry_(band)
Nickelback,Breaking_Benjamin
Nickelback,Shinedown
Nickelback,Buckcherry
Nickelback,Three_Days_Grace
Nickelback,Bush_(British_band)
Nickelback,The_Pretty_Reckless
Nickelback,Pop_Evil
Nickelback,Lifehouse_(band)
Nickelback,Don_Henley
Nickelback,Cheap_Trick
Nickelback,Slayer
Nickelback,Creedence_Clearwater_Revival
Nickelback,Nirvana_(band)
Nickelback,Ozzy_Osbourne
Nickelback,U2
Nickelback,Creed_(band)
Nine_Inch_Nails,Talking_Heads
Nine_Inch_Nails,The_Jesus_and_Mary_Chain
Nine_Inch_Nails,Guns_N'_Roses
Nine_Inch_Nails,Marilyn_Manson
Nine_Inch_Nails,Garbage_(band)
Nine_Inch_Nails,Pink_Floyd
Nine_Inch_Nails,David_Bowie
Nine_Inch_Nails,Marilyn_Manson_(band)
Nine_Inch_Nails,Joy_Division
Nine_Inch_Nails,Jane's_Addiction
Nine_Inch_Nails,Queens_of_the_Stone_Age
Nine_Inch_Nails,U2
Nine_Inch_Nails,Elton_John
Nine_Inch_Nails,Fleetwood_Mac
Nine_Inch_Nails,Soundgarden
Nine_Inch_Nails,Iggy_Pop
Nine_Inch_Nails,Pixies_(band)
Nine_Inch_Nails,Filter_(band)
Nine_Inch_Nails,Foo_Fighters
Nine_Inch_Nails,Eagles_(band)
Nine_Inch_Nails,Depeche_Mode
Nine_Inch_Nails,Queen_(band)
Nine_Inch_Nails,The_Cure
Nine_Inch_Nails,Adam_Ant
Nine_Inch_Nails,The_Velvet_Underground
Nine_Inch_Nails,Kiss_(band)
Nine_Inch_Nails,Alice_Cooper
Nine_Inch_Nails,Peter_Gabriel
Nine_Inch_Nails,Deftones
Nine_Inch_Nails,Evanescence
Nine_Inch_Nails,Nirvana_(band)
Nine_Inch_Nails,Linkin_Park
Nine_Inch_Nails,Muse_(band)
Nine_Inch_Nails,Rammstein
Nine_Inch_Nails,Slipknot_(band)
Nine_Inch_Nails,Tool_(band)
Nirvana_(band),Foo_Fighters
Nirvana_(band),Creedence_Clearwater_Revival
Nirvana_(band),Black_Sabbath
Nirvana_(band),Sonic_Youth
Nirvana_(band),Soundgarden
Nirvana_(band),Alice_in_Chains
Nirvana_(band),Slayer
Nirvana_(band),R.E.M.
Nirvana_(band),Paul_McCartney
Nirvana_(band),Joan_Jett
Nirvana_(band),David_Bowie
Nirvana_(band),Beck
Nirvana_(band),Aerosmith
Nirvana_(band),Led_Zeppelin
Nirvana_(band),Pixies_(band)
Nirvana_(band),Iggy_Pop
No_Doubt,Red_Hot_Chili_Peppers
No_Doubt,Elvis_Costello
No_Doubt,The_Clash
No_Doubt,Bush_(British_band)
No_Doubt,Blink-182
No_Doubt,Eric_Clapton
No_Doubt,Paramore
No_Doubt,Panic!_at_the_Disco
No_Doubt,Neil_Young
No_Doubt,Paul_McCartney
Oasis_(band),Blur_(band)
Oasis_(band),The_Black_Crowes
Oasis_(band),Neil_Young
Oasis_(band),The_Who
Oasis_(band),The_Beatles
Oasis_(band),Ringo_Starr
Oasis_(band),The_Kinks
Oasis_(band),The_Rolling_Stones
Oasis_(band),Sex_Pistols
Oasis_(band),The_Jam
Oasis_(band),AC/DC
Oasis_(band),Beck
Oasis_(band),Bee_Gees
Oasis_(band),David_Bowie
Oasis_(band),The_Doors
Oasis_(band),Fleetwood_Mac
Oasis_(band),Nirvana_(band)
Oasis_(band),Pink_Floyd
Oasis_(band),Slade
Oasis_(band),The_Smiths
Oasis_(band),The_Stone_Roses
Oasis_(band),T._Rex_(band)
Oasis_(band),The_Verve
Oasis_(band),The_Velvet_Underground
Oasis_(band),Lou_Reed
Oasis_(band),Arctic_Monkeys
Oasis_(band),Catfish_and_the_Bottlemen
Oasis_(band),The_Killers
Our_Lady_Peace,Billy_Talent
Our_Lady_Peace,Van_Halen
Our_Lady_Peace,Alanis_Morissette
Our_Lady_Peace,Soundgarden
Our_Lady_Peace,Pearl_Jam
Our_Lady_Peace,Paramore
Our_Lady_Peace,Garbage_(band)
Our_Lady_Peace,The_Smashing_Pumpkins
Our_Lady_Peace,Foo_Fighters
Our_Lady_Peace,A_Perfect_Circle
Our_Lady_Peace,Deftones
Our_Lady_Peace,Sum_41
Our_Lady_Peace,Finger_Eleven
Our_Lady_Peace,Bush_(British_band)
Our_Lady_Peace,Live_(band)
Our_Lady_Peace,The_Beatles
Our_Lady_Peace,Led_Zeppelin
Our_Lady_Peace,Faith_No_More
Ozzy_Osbourne,Black_Sabbath
Ozzy_Osbourne,The_Beatles
Ozzy_Osbourne,Van_Halen
Ozzy_Osbourne,Rainbow_(rock_band)
Ozzy_Osbourne,Quiet_Riot
Ozzy_Osbourne,Uriah_Heep_(band)
Ozzy_Osbourne,Deep_Purple
Ozzy_Osbourne,Ratt
Ozzy_Osbourne,Alice_in_Chains
Ozzy_Osbourne,Steve_Vai
Ozzy_Osbourne,Journey_(band)
Ozzy_Osbourne,Guns_N'_Roses
Ozzy_Osbourne,Mötley_Crüe
Ozzy_Osbourne,Faith_No_More
Ozzy_Osbourne,Metallica
Ozzy_Osbourne,John_Lennon
Ozzy_Osbourne,David_Bowie
Ozzy_Osbourne,Rage_Against_the_Machine
Ozzy_Osbourne,Stone_Sour
Ozzy_Osbourne,System_of_a_Down
Ozzy_Osbourne,Oasis_(band)
Ozzy_Osbourne,Elton_John
Ozzy_Osbourne,Marilyn_Manson
Ozzy_Osbourne,Rob_Zombie
Ozzy_Osbourne,Genesis_(band)
Ozzy_Osbourne,Heart_(band)
Ozzy_Osbourne,Alice_Cooper
P.O.D.,Santana_(band)
P.O.D.,Alter_Bridge
P.O.D.,Disturbed_(band)
P.O.D.,Shinedown
P.O.D.,Three_Days_Grace
P.O.D.,Buckcherry
P.O.D.,Run-DMC
P.O.D.,U2
P.O.D.,Metallica
P.O.D.,AC/DC
P.O.D.,Primus_(band)
Panic!_at_the_Disco,Blink-182
Panic!_at_the_Disco,Fall_Out_Boy
Panic!_at_the_Disco,The_Beatles
Panic!_at_the_Disco,Dashboard_Confessional
Panic!_at_the_Disco,The_Cab
Panic!_at_the_Disco,Fun_(band)
Panic!_at_the_Disco,Weezer
Panic!_at_the_Disco,Queen_(band)
Panic!_at_the_Disco,David_Bowie
Panic!_at_the_Disco,Green_Day
Panic!_at_the_Disco,My_Chemical_Romance
Panic!_at_the_Disco,Death_Cab_for_Cutie
Pantera,Quiet_Riot
Pantera,Metallica
Pantera,Slayer
Pantera,Anthrax_(American_band)
Pantera,Megadeth
Pantera,Soundgarden
Pantera,Judas_Priest
Pantera,Sepultura
Pantera,AC/DC
Pantera,Iron_Maiden
Pantera,Black_Sabbath
Pantera,Nine_Inch_Nails
Pantera,White_Zombie_(band)
Pantera,Ozzy_Osbourne
Pantera,Marilyn_Manson_(band)
Pantera,Foo_Fighters
Pantera,Ted_Nugent
Pantera,Godsmack
Pantera,Incubus_(band)
Pantera,P.O.D.
Pantera,Queens_of_the_Stone_Age
Pantera,Kiss_(band)
Pantera,Mudvayne
Pantera,Lynyrd_Skynyrd
Pantera,Faith_No_More
Pantera,Accept_(band)
Pantera,Aerosmith
Pantera,The_Beatles
Pantera,Def_Leppard
Pantera,Peter_Frampton
Pantera,Led_Zeppelin
Pantera,Motörhead
Pantera,The_Rolling_Stones
Pantera,Van_Halen
Pantera,ZZ_Top
Pantera,Korn
Pantera,Limp_Bizkit
Pantera,Slipknot_(band)
Pantera,Lamb_of_God_(band)
Pantera,Bullet_for_My_Valentine
Pantera,Trivium_(band)
Pantera,Avenged_Sevenfold
Pantera,Five_Finger_Death_Punch
Papa_Roach,Jimi_Hendrix
Papa_Roach,Incubus_(band)
Papa_Roach,Limp_Bizkit
Papa_Roach,Linkin_Park
Papa_Roach,311_(band)
Papa_Roach,Guns_N'_Roses
Papa_Roach,Hinder
Papa_Roach,Mötley_Crüe
Papa_Roach,Buckcherry
Papa_Roach,Seether
Papa_Roach,Staind
Papa_Roach,Avenged_Sevenfold
Papa_Roach,Nickelback
Papa_Roach,Saving_Abel
Papa_Roach,Breaking_Benjamin
Papa_Roach,Metallica
Papa_Roach,Daughtry_(band)
Papa_Roach,Shinedown
Papa_Roach,Paramore
Papa_Roach,Skillet_(band)
Papa_Roach,Disturbed_(band)
Papa_Roach,Halestorm
Papa_Roach,Finger_Eleven
Papa_Roach,Pop_Evil
Papa_Roach,Puddle_of_Mudd
Papa_Roach,P.O.D.
Papa_Roach,Godsmack
Papa_Roach,Stone_Sour
Papa_Roach,Five_Finger_Death_Punch
Papa_Roach,Faith_No_More
Papa_Roach,Social_Distortion
Papa_Roach,Red_Hot_Chili_Peppers
Papa_Roach,Queen_(band)
Papa_Roach,Led_Zeppelin
Paramore,Creed_(band)
Paramore,Foo_Fighters
Paramore,Breaking_Benjamin
Paramore,Jimmy_Eat_World
Paramore,Faith_No_More
Paramore,AFI_(band)
Paramore,Nine_Inch_Nails
Paramore,My_Chemical_Romance
Paramore,Red_Hot_Chili_Peppers
Paramore,Fall_Out_Boy
Paramore,Talking_Heads
Paramore,Avril_Lavigne
Paramore,John_Mayer
Paramore,No_Doubt
Paramore,Weezer
Paramore,Deftones
Paramore,The_Smiths
Paramore,Blink-182
Paramore,Death_Cab_for_Cutie
Paramore,Elvis_Presley
Paramore,Ramones
Paramore,Blondie_(band)
Paramore,U2
Paramore,Green_Day
Parliament_(band),Parliament-Funkadelic
Parliament_(band),Funkadelic
Parliament-Funkadelic,Parliament_(band)
Parliament-Funkadelic,Funkadelic
Parliament-Funkadelic,Jimi_Hendrix
Parliament-Funkadelic,Frank_Zappa
Parliament-Funkadelic,Red_Hot_Chili_Peppers
Pat_Benatar,Harry_Chapin
Pat_Benatar,The_Sweet
Pat_Benatar,John_Mellencamp
Pat_Benatar,John_Lennon
Pat_Benatar,Fleetwood_Mac
Pat_Benatar,REO_Speedwagon
Pat_Benatar,Steve_Miller_Band
Pat_Benatar,Blondie_(band)
Pat_Benatar,The_Bangles
Pat_Benatar,Loverboy
Pat_Benatar,Journey_(band)
Pat_Benatar,America_(band)
Pat_Benatar,Cheap_Trick
Pat_Benatar,Melissa_Etheridge
Paul_McCartney,The_Beatles
Paul_McCartney,Paul_McCartney_and_Wings
Paul_McCartney,John_Lennon
Paul_McCartney,Little_Richard
Paul_McCartney,Buddy_Holly
Paul_McCartney,George_Harrison
Paul_McCartney,Ringo_Starr
Paul_McCartney,The_Moody_Blues
Paul_McCartney,David_Bowie
Paul_McCartney,Elvis_Costello
Paul_McCartney,U2
Paul_McCartney,Nirvana_(band)
Paul_McCartney,Alice_Cooper
Paul_McCartney,Bruce_Springsteen
Paul_McCartney,Elvis_Presley
Paul_McCartney,Chuck_Berry
Paul_McCartney,Sting_(musician)
Paul_McCartney,Eric_Clapton
Paul_McCartney,Jimi_Hendrix
Paul_McCartney,Chris_Cornell
Paul_McCartney,Billy_Joel
Paul_McCartney,Fats_Domino
